doi,type,year,source,title,IC2-RQ1,IC2-RQ2,IC2-RQ3,IC3,EC3,EC6,Decisions,Comments,,
10.1109/AESPC59761.2023.10390475,inproceedings,2023.0,"2023 IEEE 3rd International Conference on Applied Electromagnetics, Signal Processing, & Communication (AESPC)",A Simple Approach to Analyze and Evaluate Image Segmentation Methods Based on Image Quality Metrics,False,False,False,False,False,False,N,,,
10.1016/j.jbiomech.2018.01.030,article,2018.0,Journal of Biomechanics,Exploring novel objective functions for simulating muscle coactivation in the neck,False,False,False,False,False,False,N,,,
10.1109/DICTA.2010.11,inproceedings,2010.0,2010 International Conference on Digital Image Computing: Techniques and Applications,Image Retrieval with a Visual Thesaurus,False,False,False,False,False,False,,,,
10.1145/1842993.1843106,inproceedings,2010.0,Proceedings of the International Conference on Advanced Visual Interfaces,Seeing more than the graph: evaluation of multivariate graph visualization methods,False,False,False,False,False,False,N,,,
10.1016/B978-0-12-824555-2.00009-5,incollection,2021.0,"Design, Analysis, and Applications of Renewable Energy Systems",Chapter 2 - Hybrid renewable energy systems for energy supply to autonomous desalination systems on Isolated Islands,False,False,False,False,False,False,N,,,
10.1016/j.snb.2023.134953,article,2024.0,Sensors and Actuators B: Chemical,Catalytic hairpin assembly-mediated SERS biosensor for double detection of MiRNAs using gold nanoclusters-doped COF substrate,False,False,False,False,False,False,N,,,
10.1145/948496.948513,inproceedings,1998.0,Proceedings of the Working Conference on Advanced Visual Interfaces,Engineering the usability of visual formalisms: a case study in real time logics,False,False,False,False,False,False,N,,,
10.1016/j.cemconres.2016.07.007,article,2016.0,Cement and Concrete Research,Electrochemical behaviour of steel in mortar and in simulated pore solutions: Analogies and differences,False,False,False,False,False,False,N,,,
10.1109/ICCV.2003.1238663,inproceedings,2003.0,Proceedings Ninth IEEE International Conference on Computer Vision,Video Google: a text retrieval approach to object matching in videos,False,False,False,False,False,False,N,,,
10.1145/1361684.1361689,article,2008.0,ACM Trans. Inf. Syst.,Unified relevance models for rating prediction in collaborative filtering,False,False,False,False,False,False,N,,,
10.1016/j.ndteint.2024.103218,article,2024.0,NDT & E International,Pseudo-noise pulse-compression thermography: A powerful tool for time-domain thermography analysis,False,False,False,False,False,False,N,,,
10.1109/NSSMIC.1991.259173,inproceedings,1991.0,Conference Record of the 1991 IEEE Nuclear Science Symposium and Medical Imaging Conference,Neuromagnetic localization of higher order brain processing,False,False,False,False,False,False,N,,,
10.1016/j.mejo.2022.105629,article,2022.0,Microelectronics Journal,Analysis on electrical parameters including temperature and interface trap charges in gate overlap Ge source step shape double gate TFET,False,False,False,False,False,False,N,,,
10.1016/S0031-3203(02)00165-6,article,2003.0,Pattern Recognition,Efficient face candidates selector for face detection,False,False,False,False,False,False,N,,,
10.1016/j.engstruct.2022.113962,article,2022.0,Engineering Structures,Experimental evaluation of post-tensioned bridge bent under cyclic loads and comparison to hybrid bridge bents,False,False,False,False,False,False,N,,,
10.1006/jnca.1996.0039,article,1997.0,Journal of Network and Computer Applications,DogitaLS1: the Dortmund digital library system,False,False,False,False,False,False,N,,,
10.1109/EURCON.2005.1629946,inproceedings,2005.0,"EUROCON 2005 - The International Conference on ""Computer as a Tool""",An Analogy between Baseband On-Off Keying and DNA Time-Series Modeling,False,False,False,False,False,False,N,,,
10.1016/j.aeue.2019.153036,article,2020.0,AEU - International Journal of Electronics and Communications,Soft fault diagnosis of linear circuits with the special attention paid to the circuits containing current conveyors,False,False,False,False,False,False,N,,,
10.1109/ITHERM.2016.7517649,inproceedings,2016.0,2016 15th IEEE Intersociety Conference on Thermal and Thermomechanical Phenomena in Electronic Systems (ITherm),Generation and analysis of 3D anisotropic meso-structured materials,False,False,False,False,False,False,N,,,
10.1109/ITherm55375.2024.10709475,inproceedings,2024.0,2024 23rd IEEE Intersociety Conference on Thermal and Thermomechanical Phenomena in Electronic Systems (ITherm),A novel framework to design phase change material composite for cooling of electronic devices,False,False,False,False,False,False,N,,,
10.1016/j.microrel.2008.12.002,article,2009.0,Microelectronics Reliability,Evolutionary derivation of optimal test sets for neural network based analog and mixed signal circuits fault diagnosis approach,False,False,False,False,False,False,N,,,
10.1016/j.aeue.2016.03.009,article,2016.0,AEU - International Journal of Electronics and Communications,Pseudo-differential second-order band-reject filter using current conveyors,False,False,False,False,False,False,N,,,
10.1002/2016RS006037,article,2016.0,Radio Science,“SWING”: A European project for a new application of an ionospheric network,False,False,False,False,False,False,N,,,
10.1016/B978-044451052-5/50010-7,incollection,2002.0,Modelling in Transport Phenomena,Chapter 10 - Unsteady-State Microscopic Balances Without Generation,False,False,False,False,False,False,N,,,
10.1016/j.precisioneng.2019.04.015,article,2019.0,Precision Engineering,Determination of 5-axis tool orientation using analogy between parametric surface and form shaping function,False,False,False,False,False,False,N,,,
10.1007/978-3-642-54516-0_13,incollection,2014.0,Computational Approaches to Analogical Reasoning: Current Trends,An {Information}-{Processing} {Theory} of {Interactive} {Analogical} {Retrieval},False,False,False,False,False,False,N,,,
10.18653/v1/2023.emnlp-tutorial.6,inproceedings,2023.0,Proceedings of the 2023 Conference on Empirical Methods in Natural Language Processing: Tutorial Abstracts,Creative Natural Language Generation,False,False,False,False,False,False,N,,,
10.1145/3071178.3071344,inproceedings,2017.0,Proceedings of the Genetic and Evolutionary Computation Conference,Discovery of search objectives in continuous domains,False,False,False,False,False,False,N,,,
10.1016/j.measurement.2023.113444,article,2023.0,Measurement,Low-cost magnetic eddy current respiratory monitoring based on fast digital lock-in algorithm combining undersampling and oversampling,False,False,False,False,False,False,N,,,
,inproceedings,1991.0,IEE Colloquium on Theory in Human-Computer Interaction (HCI),Formal descriptions of user interfaces,False,False,False,False,False,False,N,,,
10.1145/3098279.3098556,inproceedings,2017.0,Proceedings of the 19th International Conference on Human-Computer Interaction with Mobile Devices and Services,Finger tracking: facilitating non-commercial content production for mobile e-reading applications,False,False,False,False,False,False,N,,,
,inproceedings,2013.0,Proceedings of the Twenty-Fourth Annual ACM-SIAM Symposium on Discrete Algorithms,Local-search based approximation algorithms for mobile facility location problems,False,False,False,False,False,False,N,,,
10.1016/j.firesaf.2019.03.010,article,2019.0,Fire Safety Journal,On the influence of circulation on fire whirl height,False,False,False,False,False,False,N,,,
10.1016/j.jmbbm.2022.105462,article,2022.0,Journal of the Mechanical Behavior of Biomedical Materials,Combined stent-retriever and aspiration intra-arterial thrombectomy performance for fragmentable blood clots: A proof-of-concept computational study,False,False,False,False,False,False,N,,,
10.1021/acssynbio.1c00398,article,2022.0,ACS Synthetic Biology,Analysis of Three Architectures for Controlling PTP1B with Light,False,False,False,False,False,False,N,,,
10.1016/0141-9331(96)82011-4,article,1995.0,Microprocessors and Microsystems,An evolutionary technique for local microcode compaction,False,False,False,False,False,False,N,,,
10.1016/j.mfglet.2024.09.153,article,2024.0,Manufacturing Letters,Enhancing industrial IoT with edge computing and computer vision: An analog gauge visual digitization approach,False,False,False,False,False,False,N,,,
10.1109/AERO.2009.4839733,inproceedings,2009.0,2009 IEEE Aerospace conference,Quantitative approach to independent schedule estimates of NASA Science Missions,False,False,False,False,False,False,N,,,
10.1109/RCIS.2016.7549329,inproceedings,2016.0,2016 IEEE Tenth International Conference on Research Challenges in Information Science (RCIS),An automated tool support for managing implicit requirements using Analogy-based Reasoning,False,False,False,False,False,False,N,,,
10.1016/j.mejo.2012.07.003,article,2012.0,Microelectronics Journal,A new current-mode CMOS analog programmable arbitrary nonlinear function synthesizer,False,False,False,False,False,False,N,,,
10.1016/j.jer.2023.100137,article,2024.0,Journal of Engineering Research,Study tracking and erosion properties of modified nitrile butadiene rubber with nanoparticles by inclined plane test,False,False,False,False,False,False,N,,,
10.1016/j.proeng.2015.01.227,article,2015.0,Procedia Engineering,Bubble Detachment from a Steel Ball in Turbulent Field: Application to Mineral Flotation Systems,False,False,False,False,False,False,N,,,
10.3758/BF03202417,article,1984.0,"Behavior Research Methods, Instruments, & Computers",{ANATEST}: {A} program to generate geometric analogy problems varying in number of elements and number of transformations,True,True,True,True,False,False,Y,,,
10.1016/j.ijheatmasstransfer.2020.120195,article,2020.0,International Journal of Heat and Mass Transfer,Experimental study and numerical analysis of heat transfer enhancement and turbulent flow over shallowly dimpled channel surfaces,False,False,False,False,False,False,N,,,
10.1016/j.asoc.2011.12.002,article,2012.0,Applied Soft Computing,Automated synthesis of multiple analog circuits using evolutionary computation for redundancy-based fault-tolerance,False,False,False,False,False,False,N,,,
10.1016/j.tsep.2024.102773,article,2024.0,Thermal Science and Engineering Progress,Performance Evaluation of Novel Advanced Recompression Absorption Refrigeration Systems Equipped with Ejector and Vapor Injection Technology,False,False,False,False,False,False,N,,,
10.1016/S0026-2714(97)00151-0,article,1997.0,Microelectronics Reliability,Reliability of smart power devices,False,False,False,False,False,False,N,,,
10.1016/0951-8320(95)00044-3,article,1995.0,Reliability Engineering & System Safety,Synthesis of failure rates for space station external orbital replaceable units,False,False,False,False,False,False,N,,,
10.1016/j.asoc.2023.110303,article,2023.0,Applied Soft Computing,"Hierarchical clustering: Visualization, feature importance and model selection",False,False,False,False,False,False,N,,,
10.1109/TVCG.2020.3030424,article,2021.0,IEEE Transactions on Visualization and Computer Graphics,QualDash: Adaptable Generation of Visualisation Dashboards for Healthcare Quality Improvement,False,False,False,False,False,False,N,,,
10.1145/3543507.3587431,inproceedings,2023.0,Proceedings of the ACM Web Conference 2023,CAM: A Large Language Model-based Creative Analogy Mining Framework,True,True,True,True,False,False,Y,,,
10.1016/B978-075067445-4/50003-1,incollection,2005.0,Demystifying Switching Power Supplies,Chapter 2 - Control Circuits,False,False,False,False,False,False,N,,,
10.1016/S0301-679X(02)00134-2,article,2003.0,Tribology International,Stress gradient effects in fretting fatigue,False,False,False,False,False,False,N,,,
