doi,type,year,source,title
10.1109/WHC.2013.6548418,inproceedings,2013.0,2013 World Haptics Conference (WHC),“Invitation to the voyage”: The design of tactile metaphors to fulfill occasional travelers' needs in transportation networks
10.1109/TGRS.2006.872074,article,2006.0,IEEE Transactions on Geoscience and Remote Sensing,Evaluation of statistical methods to estimate forest volume in a mediterranean region
10.1109/JSEN.2013.2296143,article,2014.0,IEEE Sensors Journal,"Evaluation of Actuator, Sensor, and Fatigue Performance of Piezo-Metal-Composites"
10.1109/ECC.2014.6862221,inproceedings,2014.0,2014 European Control Conference (ECC),A message passing algorithm for the evaluation of social influence
10.1109/5.21069,article,1989.0,Proceedings of the IEEE,Algebraic tools for the performance evaluation of discrete event systems
10.1109/36.536529,article,1996.0,IEEE Transactions on Geoscience and Remote Sensing,A phase matrix for a dense discrete random medium: evaluation of volume scattering coefficient
10.1109/TIA.2011.2161854,article,2011.0,IEEE Transactions on Industry Applications,Performance Evaluation of Fuzzy Switching Position Controller for Automation and Process Industry Control
10.1109/VISUAL.2001.964505,inproceedings,2001.0,"Proceedings Visualization, 2001. VIS '01.",Quantitative comparative evaluation of 2D vector field visualization methods
10.1109/TBDATA.2025.3536937,article,2025.0,IEEE Transactions on Big Data,A Multi-Modal Assessment Framework for Comparison of Specialized Deep Learning and General-Purpose Large Language Models
10.1109/IV.2007.44,inproceedings,2007.0,2007 11th International Conference Information Visualization (IV '07),Evaluating an InfoVis Technique Using Insight Reports
10.1109/BIMNICS.2006.361796,inproceedings,2006.0,"2006 1st Bio-Inspired Models of Network, Information and Computing Systems",Self-Organization for Search in Peer-to-Peer Networks: The Exploitation-Exploration Dilemma
10.1109/IECON.2018.8592835,inproceedings,2018.0,IECON 2018 - 44th Annual Conference of the IEEE Industrial Electronics Society,Educational Game-Theme Based Instructional Module for Teaching Introductory Programming
10.1109/TUFFC.2004.1295425,article,2004.0,"IEEE Transactions on Ultrasonics, Ferroelectrics, and Frequency Control",Supersonic shear imaging: a new technique for soft tissue elasticity mapping
10.1109/MCI.2007.353421,article,2007.0,IEEE Computational Intelligence Magazine,Developmental Tools - Synthetic Biometrics
10.1109/ISMVL52857.2022.00038,inproceedings,2022.0,2022 IEEE 52nd International Symposium on Multiple-Valued Logic (ISMVL),On new Properties of the Maiorana-McFarland Ternary Bent Functions
10.1109/ACCESS.2024.3406781,article,2024.0,IEEE Access,Modified Asymmetrical H-Bridge MLI With Minimum Switching Loss and Harmonic Distortion Using JAYA Algorithm
10.1109/HICSS.2012.229,inproceedings,2012.0,2012 45th Hawaii International Conference on System Sciences,Dynamic Knowledge Mapping: A Visualization Approach for Knowledge Management Systems
10.1109/ITSC45102.2020.9294498,inproceedings,2020.0,2020 IEEE 23rd International Conference on Intelligent Transportation Systems (ITSC),The role of perceptual failure and degrading processes in urban traffic accidents: a stochastic computational model for virtual experiments
10.1109/IJCNN54540.2023.10191662,inproceedings,2023.0,2023 International Joint Conference on Neural Networks (IJCNN),QCA-Net: Quantum-based Channel Attention for Deep Neural Networks
10.1109/SFCS.1995.492472,inproceedings,1995.0,Proceedings of IEEE 36th Annual Foundations of Computer Science,Markov chain algorithms for planar lattice structures
10.1109/SaTML54575.2023.00030,inproceedings,2023.0,2023 IEEE Conference on Secure and Trustworthy Machine Learning (SaTML),Towards Transferable Unrestricted Adversarial Examples with Minimum Changes
10.1109/JPROC.2023.3261137,article,2023.0,Proceedings of the IEEE,Social Functions of Machine Emotional Expressions
10.1109/HST53381.2021.9619834,inproceedings,2021.0,2021 IEEE International Symposium on Technologies for Homeland Security (HST),Machine-Learning PUF-based Detection of RF Anomalies in a Cluttered RF Environment
10.1093/mnras/stu553,article,2014.0,Monthly Notices of the Royal Astronomical Society,Intermediate-mass black holes in AGN discs – II. Model predictions and observational constraints
10.1002/9781394195336.ch5,inbook,2024.0,"Digital Twins in Industrial Production and Smart Manufacturing: An Understanding of Principles, Enhancers, and Obstacles",Digital Twins Model of Industrial Production Control Management Using Deep Learning Techniques
10.1109/SpeD.2013.6682664,inproceedings,2013.0,2013 7th Conference on Speech Technology and Human - Computer Dialogue (SpeD),On letter to sound conversion for Romanian: A comparison of five algorithms
10.1109/JETCAS.2018.2886642,article,2019.0,IEEE Journal on Emerging and Selected Topics in Circuits and Systems,Light Field Image Compression Using Generative Adversarial Network-Based View Synthesis
10.1109/SANER53432.2022.00056,inproceedings,2022.0,"2022 IEEE International Conference on Software Analysis, Evolution and Reengineering (SANER)",Revisiting Neuron Coverage Metrics and Quality of Deep Neural Networks
10.1109/OJCOMS.2023.3240116,article,2023.0,IEEE Open Journal of the Communications Society,Performance Analysis of Spectrum Sharing Radar in Multipath Environment
10.1109/TDSC.2023.3320811,article,2024.0,IEEE Transactions on Dependable and Secure Computing,Caught-in-Translation (CiT): Detecting Cross-Level Inconsistency Attacks in Network Functions Virtualization (NFV)
10.1109/TMI.2007.901433,article,2007.0,IEEE Transactions on Medical Imaging,A Hierarchical Algorithm for MR Brain Image Parcellation
10.1109/SoCPaR.2009.29,inproceedings,2009.0,2009 International Conference of Soft Computing and Pattern Recognition,A New Solution Approach for Grouping Problems Based on Evolution Strategies
10.1109/ITHET.2010.5480067,inproceedings,2010.0,2010 9th International Conference on Information Technology Based Higher Education and Training (ITHET),Simulation of verbal and mathematical learning by means of simple neural networks
10.1109/LGRS.2022.3200311,article,2022.0,IEEE Geoscience and Remote Sensing Letters,Interactive Fracture Segmentation Based on Optimum Connectivity Between Superpixels
10.1109/TKDE.2018.2852958,article,2019.0,IEEE Transactions on Knowledge and Data Engineering,A Unified Framework for Community Detection and Network Representation Learning
10.1109/ASE.2019.00057,inproceedings,2019.0,2019 34th IEEE/ACM International Conference on Automated Software Engineering (ASE),Mutation Analysis for Coq
10.1109/JLT.2022.3180981,article,2022.0,Journal of Lightwave Technology,Transmission of 120 Gbaud QAM With an All-Silicon Segmented Modulator
10.1002/9781119096863.ch10,inbook,2016.0,Advanced Wireless Networks: Technology and Business Models,Stochastic Geometry
10.1109/TEVC.2005.863628,article,2006.0,IEEE Transactions on Evolutionary Computation,A general-purpose tunable landscape generator
10.1109/TSMCB.2011.2149518,article,2011.0,"IEEE Transactions on Systems, Man, and Cybernetics, Part B (Cybernetics)",Gait-Based Gender Classification Using Mixed Conditional Random Field
10.1109/SANER.2017.7884624,inproceedings,2017.0,"2017 IEEE 24th International Conference on Software Analysis, Evolution and Reengineering (SANER)",Lexical categories for source code identifiers
10.1109/WF-IoT.2015.7389083,inproceedings,2015.0,2015 IEEE 2nd World Forum on Internet of Things (WF-IoT),Ship motion measurement using an inertial measurement unit
10.1109/AERO.2018.8396406,inproceedings,2018.0,2018 IEEE Aerospace Conference,Concepts of active payload modules and end-effectors suitable for standard interface for Robotic Manipulation of Payloads in Future Space Missions (SIROM) interface
10.1109/PROC.1977.10558,article,1977.0,Proceedings of the IEEE,State plane analysis of short hormonal time series in man
10.1109/EMBC40787.2023.10340579,inproceedings,2023.0,2023 45th Annual International Conference of the IEEE Engineering in Medicine & Biology Society (EMBC),Constrained Synthetic Sampling for Augmentation of Crackle Lung Sounds
10.23919/FRUCT64283.2024.10749935,inproceedings,2024.0,2024 36th Conference of Open Innovations Association (FRUCT),A Comprehensive Study of Bengali Embedding Models: Insights and Evaluations
10.1109/IRET-EM.1959.5007503,article,1959.0,IRE Transactions on Engineering Management,Administering Information Input and Output in Research Laboratories
10.1109/TIT.2016.2539347,article,2016.0,IEEE Transactions on Information Theory,Coded Cooperative Data Exchange for a Secret Key
10.1109/ISSRE.2002.1173246,inproceedings,2002.0,"13th International Symposium on Software Reliability Engineering, 2002. Proceedings.",Genes and bacteria for automatic test cases optimization in the .NET environment
10.1109/ICRA46639.2022.9812014,inproceedings,2022.0,2022 International Conference on Robotics and Automation (ICRA),Coordinate Invariant User-Guided Constrained Path Planning with Reactive Rapidly Expanding Plane-Oriented Escaping Trees
10.1109/TCSVT.2019.2947450,article,2020.0,IEEE Transactions on Circuits and Systems for Video Technology,Blind Realistic Blur Assessment Based on Discrepancy Learning
10.1109/ACOMP.2015.25,inproceedings,2015.0,2015 International Conference on Advanced Computing and Applications (ACOMP),Linking Rules and Conceptual Model in a Domain Specific Language
10.1109/WACV61041.2025.00099,inproceedings,2025.0,2025 IEEE/CVF Winter Conference on Applications of Computer Vision (WACV),Diffusion-based Visual Anagram as Multi-task Learning
10.1109/ITherm55375.2024.10709475,inproceedings,2024.0,2024 23rd IEEE Intersociety Conference on Thermal and Thermomechanical Phenomena in Electronic Systems (ITherm),A novel framework to design phase change material composite for cooling of electronic devices
10.1109/TIM.2025.3545533,article,2025.0,IEEE Transactions on Instrumentation and Measurement,Design and Implementation of a High-Field NdFeB Magnet System for Investigating the Spin Seebeck Effect
10.1109/I-SMAC61858.2024.10714628,inproceedings,2024.0,"2024 8th International Conference on I-SMAC (IoT in Social, Mobile, Analytics and Cloud) (I-SMAC)",Optimizing Customer Engagement through Advancements in NLP based Video Caption Analysis
10.1109/TVT.2021.3123131,article,2021.0,IEEE Transactions on Vehicular Technology,TeraMIMO: A Channel Simulator for Wideband Ultra-Massive MIMO Terahertz Communications
10.1109/TPS.2005.845304,article,2005.0,IEEE Transactions on Plasma Science,Heating of on-axis plasma heating for keV X-ray production with Z-pinches
10.1109/TNSE.2016.2625807,article,2017.0,IEEE Transactions on Network Science and Engineering,Information Cascades in Feed-Based Networks of Users with Limited Attention
10.1109/RELPHY.2001.922913,inproceedings,2001.0,2001 IEEE International Reliability Physics Symposium Proceedings. 39th Annual (Cat. No.00CH37167),High-performance chip reliability from short-time-tests-statistical models for optical interconnect and HCI/TDDB/NBTI deep-submicron transistor failures
10.1109/ACCESS.2024.3462637,article,2024.0,IEEE Access,Artificial Coherent Circulation of Electromagnetic Flows in Free-Space
10.1109/JSAC-OCN.2007.025606,article,2007.0,IEEE Journal on Selected Areas in Communications,Stabilizing deflection routing in optical burst switched networks
10.1109/JQE.2008.2002673,article,2009.0,IEEE Journal of Quantum Electronics,Evolution of Quantum States in an Electro-Optic Phase Modulator
10.1109/TED.2020.2999324,article,2020.0,IEEE Transactions on Electron Devices,Efficient Resistive Switching and Spike Rate Dependent Plasticity in a New CuCrO2 Memristor for Plausible Neuromorphic Systems
10.1109/TVCG.2021.3067757,article,2021.0,IEEE Transactions on Visualization and Computer Graphics,Quality of Service Impact on Edge Physics Simulations for VR
10.1109/APEC48139.2024.10509125,inproceedings,2024.0,2024 IEEE Applied Power Electronics Conference and Exposition (APEC),Modeling Framework to Compare High Voltage Vertical GaN PN and Merged PN-Schottky Diodes
10.1109/TCBB.2017.2740381,article,2018.0,IEEE/ACM Transactions on Computational Biology and Bioinformatics,Multiple Network Alignment via MultiMAGNA++
10.1109/LCN52139.2021.9524974,inproceedings,2021.0,2021 IEEE 46th Conference on Local Computer Networks (LCN),Data-Quality Based Scheduling for Federated Edge Learning
10.1109/TMAG.2018.2791415,article,2018.0,IEEE Transactions on Magnetics,Quaternion Boundary Element Method for Coupled Exterior and Interior Magnetostatic Fields
10.1109/DTS55284.2022.9809876,inproceedings,2022.0,2022 IEEE International Conference on Design & Test of Integrated Micro & Nano-Systems (DTS),3D Wideband Channel Characterization Using Ray-based Technique
